,y,text,text_pt,contains_url,word_count,keywords_llama32
110,positive,"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .","As vendas líquidas aumentaram 25,5% em relação ao ano anterior para 59,6 milhões de euros, uma vez que o número de carregadores entregues aumentou 41% para 65,9 milhões de peças.",False,30,"Vendas, Crescimento, Carregadores

*Justificativa:
*   Vendas: está diretamente relacionada ao conteúdo do texto que menciona o aumento das vendas líquidas.
*   Crescimento: está relacionado à ideia de aumento dos números de carregadores e vendas líquidas
*   Carregadores: está relacionada ao produto específico que está sendo discutido no texto"
111,positive,"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .","As vendas líquidas totalizaram EUR 93,6 milhões, acima dos EUR 93,2 milhões no período correspondente em 2005.",False,17,"Vendas, Crescimento, Liquidez

*Justificativa:
    Vendas: está diretamente relacionada ao conteúdo do texto, que menciona as vendas líquidas totais| 
    Crescimento: está relacionada à comparação entre os valores de vendas em 2005 e o valor atual, mostrando um aumento ou crescimento|
    Liquidez: está relacionada à expressão ""vendas líquidas"", que se refere a uma medida financeira"
112,positive,"Nokia also noted the average selling price of handsets declined during the period , though its mobile phone profit margin rose to more than 22 percent from 13 percent in the year-ago quarter .","A Nokia também observou que o preço médio de venda dos aparelhos caiu durante o período, embora sua margem de lucro no celular tenha subido para mais de 22%, ante 13% no mesmo trimestre do ano anterior.",False,37,"Celular, Preço, Lucro

*Justificativa:
 * Celular: está diretamente relacionada ao conteúdo do texto, que menciona a margem de lucro da Nokia nos aparelhos celulares| 
 * Preço: está relacionado à ideia de queda do preço médio de venda dos aparelhos| 
 * Lucro: está relacionada à ideia de aumento da margem de lucro na vendas dos aparelhos celulares"
113,positive,Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,"O lucro operacional aumentou 145,1% para EUR 8,3 milhões de EUR 3,4 milhões.",False,13,"Lucro, Aumento, Operacional

*Justificativa:
   *Lucro: está diretamente relacionado ao conteúdo do texto, que menciona o lucro operacional aumentou em percentual e valor| 
   *Aumento: está relacionada à ideia de melhoria no resultado financeiro, mostrando um aumento no lucro| 
   *Operacional: está relacionada ao tipo de lucro mencionado no texto, que é o lucro operacional."
114,positive,Operating profit margin increased from 11.2 % to 11.7 % .,"A margem de lucro operacional aumentou de 11,2% para 11,7%.",False,10,"Margem de Lucro, Lucro, Operacional

*Justificativa:
Margem de Lucro: está diretamente relacionada ao conteúdo do texto, que menciona a margem de lucro operacional aumentando de 11,2% para 11,7%;
Lucro: está relacionada à ideia de aumento da margem de lucro e resultado de negócios;
Operacional: está relacionada à margem de lucro operacional, que é uma medida usada para avaliar a eficiência dos processos internos de uma empresa."
115,positive,Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .,"O lucro operacional aumentou para EUR 3,11 milhões de EUR 1,22 milhões no período correspondente em 2009.",False,17,"Lucro, Aumento, Operacional

* Justificativa:
*   Lucro: está diretamente relacionado ao conteúdo do texto, que menciona o aumento do lucro operacional de EUR 3,11 milhões para EUR 1,22 milhões em um período específico.
*   Aumento: está relacionada à ideia de melhoria no desempenho financeiro da empresa.
*   Operacional: está relacionada ao tipo de lucro mencionado no texto, que é o lucro operacional."
116,positive,Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,"O lucro operacional aumentou para EUR 5 milhões de EUR 2,8 milhões no quarto trimestre de 2008.",False,17,"Lucro, Aumento, Operacional

*Justificativa:*
- Lucro: está diretamente relacionado ao conteúdo do texto, que menciona o aumento do lucro operacional| 
- Aumento: está relacionada à ideia de melhoria da situação financeira da empresa|
- Operacional: está relacionada à fonte do aumento do lucro, que é a renda operacional."
117,positive,"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .","O lucro operacional foi de EUR 24,5 milhões, acima dos EUR 23,0 milhões.",False,13,"Lucro, Renda, Operacional 

*Justificativa:* 
*   Lucro: está diretamente relacionado ao conteúdo do texto, que menciona o lucro operacional da empresa.
*   Renda: está relacionada à ideia de ganho financeiro da empresa.
*   Operacional: está relacionada ao tipo de lucro apresentado na empresa."
118,positive,"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .","As vendas líquidas da Ramirent no segundo trimestre encerrado em 30 de junho foram de 128,7 milhões de euros, cerca de US $ 163 milhões, um aumento de 3,3 por cento em comparação com 124,6 milhões de euros no segundo trimestre do ano passado.",False,44,"Vendas, Crescimento, Rentabilidade

*Justificativa:* Vendas: está diretamente relacionada ao conteúdo do texto, que menciona as vendas líquidas da Ramirent; Crescimento: está relacionada à comparação entre o segundo trimestre atual e o mesmo período do ano passado, mostrando um aumento de 3,3% na vendas líquidas; Rentabilidade: está relacionada ao resultado positivo das vendas líquidas, que superaram as expectativas."
119,positive,"Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .","A receita cresceu 2 por cento para x20ac 580 milhões $ 743 milhões, de x20ac 569 milhões.",False,17,"Crescimento, Receita, Dinheiro

*Justificativa:*

Crescimento: está diretamente relacionada ao conteúdo do texto, que menciona o crescimento da receita em 2%| 

Receita: está relacionada à ideia de aumento da receita e valor das empresas| 

Dinheiro: está relacionada ao valor em dólares (743 milhões $) e a expressão ""x20ac"" que é um símbolo para representar o euro, ou seja, dinheiro."
120,positive,Ruukki announced that it has signed an agreement with Aker Solutions of Norway to supply 24 suction anchors in September 2010 from its Kalajoki unit in Finland .,A Ruukki anunciou que assinou um acordo com a Aker Solutions da Noruega para fornecer 24 âncoras de sucção em setembro de 2010 de sua unidade de Kalajoki na Finlândia.,False,30,"Acordo, Unidade, Finlândia

*Justificativa:
 * Acordo: está relacionado ao conteúdo do texto, que menciona a Ruukki e Aker Solutions assinando um acordo;
* Unidade: está relacionada à unidade da Ruukki na Finlândia, especificamente Kalajoki;
* Finlândia: está diretamente relacionada ao local onde a unidade da Ruukki fica."
121,positive,"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said .","Os volumes de entrega e preços de venda da Ruukki mostraram um desenvolvimento favorável e as vendas líquidas comparáveis da empresa cresceram 50% com relação ao ano anterior, para 647 milhões de euros, disse o CEO Sakari Tamminen.",False,38,"Desenvolvimento, Crescimento, Vendas

*Justificativa:
 Desenvolvimento: está relacionado à ideia do CEO da Ruukki, que afirma um desenvolvimento favorável nos volumes de entrega e preços de venda.
Crescimento: está relacionada ao aumento nas vendas líquidas comparáveis da empresa, que cresceram 50% com relação ao ano anterior.
Vendas: está diretamente relacionada ao conteúdo do texto, que menciona as vendas líquidas da Ruukki."
122,positive,Sanoma Magazines ' net sales are estimated to grow in 2006 .,As vendas líquidas das revistas Sanoma devem crescer em 2006.,False,10,"Vendas, Crescimento, Revistas

*Justificativa:

Vendas: está diretamente relacionada ao conteúdo do texto, que menciona as vendas líquidas das revistas Sanoma.
Crescimento: está relacionada à expectativa de aumento das vendas líquidas em 2006.
Revistas: está relacionada ao tipo de negócio que a Sanoma atua, no caso da publicação de revistas."
123,positive,The bank forecasts Finland 's GDP will grow by 2 % in 2010 and in 2011 .,O banco prevê que o PIB da Finlândia crescerá 2% em 2010 e em 2011.,False,15,"PIB, Crescimento Econômico, Finlândia

*Justificativa:*

*   PIB (Produto Interno Bruto): é a principal medida utilizada para avaliar o crescimento econômico de um país, e no texto é mencionado como previsto para crescer 2% em 2010 e 2011.
*   Crescimento Econômico: está relacionada à ideia de aumento do PIB em relação ao ano anterior, indicando um incremento na atividade econômica.
*   Finlândia: é o país onde está previsto o crescimento econômico mencionado no texto."
124,positive,"The circuit 's overall production rate on a weekly basis is now in excess of an average of 40,000 tonnes per day , with volumes in excess of 50,000 tonnes per day being reached on individual days .","A taxa de produção geral do circuito em uma base semanal é agora superior a uma média de 40.000 toneladas por dia, com volumes acima de 50.000 toneladas por dia sendo alcançados em dias individuais.",False,35,"Circuito, Produção, Volumes

 *Justificativa:* 
    Circuito: está diretamente relacionada ao conteúdo do texto, que fala sobre a taxa de produção de um circuito;
    Produção: está relacionada à ideia de aumento da produção e alcançamento de volumes superiores em alguns dias;
    Volumes: está relacionado ao conceito de produção, como o objetivo do texto é mostrar o aumento dos volumes diários de produção."
125,positive,"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .","O lucro operacional consolidado da empresa ascendeu a 15,86 milhões de euros, face a 4,14 milhões de euros face ao ano anterior.",False,22,"Lucro, Crescimento, Operacional

*Justificativa:
*   Lucro: está diretamente relacionada à informação sobre o lucro operacional consolidado da empresa.
*   Crescimento: está relacionada à comparação entre os anos anteriores, mostrando uma tendência de aumento do lucro.
*   Operacional: está relacionada ao foco no aspecto financeiro, especificamente no lucro operacional."
126,positive,The Department Store Division reported an increase in sales of 4 per cent .,A Divisão de Loja de Departamento relatou um aumento nas vendas de 4%.,False,13,"Vendas, Crescimento, Comércio

*Justificativa:* Vendas: está diretamente relacionada ao conteúdo do texto, que menciona um aumento nas vendas|Crescimento: está relacionado à ideia de aumento das vendas|Comércio: está relacionado ao contexto da Divisão de Loja de Departamento"
